,qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_questionmark_directory,directory_length,qty_hyphen_file,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,url_shortened,phishing
42104,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,2,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
46392,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
56227,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
19231,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
41376,2,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,101,2,0,0,0,3,0,0,0,6,0,0,71,0,0,0,0,0,0,0,0,0,0,0
4456,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37,3,0,0,0,10,0,0,0,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,0,0,1
12604,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
21220,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,7,0,0,0,2,0,0,17,2,16,-1,-1,-1,-1,-1,-1,0,0,0
657,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38271,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
11505,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
36055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
19265,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
5388,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,0,0,7,0,0,0,0,0,0,9,0,8,-1,-1,-1,-1,-1,-1,0,0,0
13120,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,0,2,-1,-1,-1,-1,-1,-1,0,0,0
33803,15,0,0,4,1,6,0,0,0,0,0,0,0,0,0,0,2,264,1,0,0,0,5,0,0,2,0,0,0,34,0,6,12,0,0,0,1,0,0,0,1
3257,2,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,1,227,1,0,0,0,5,0,0,1,1,0,0,45,1,23,0,0,1,0,0,0,0,0,1
27084,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
57202,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,82,2,0,0,0,6,0,0,1,1,0,0,30,0,9,1,0,0,0,0,0,0,0,1
34908,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
47581,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,0,0,0,0,0,0,19,0,12,-1,-1,-1,-1,-1,-1,0,0,0
39270,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,67,2,0,0,0,7,0,0,0,0,0,0,46,0,0,-1,-1,-1,-1,-1,-1,0,0,1
29780,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,4,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
6186,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
4779,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,25,3,0,0,0,5,0,0,0,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,0,0,1
36297,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,6,0,0,0,0,0,0,19,0,0,-1,-1,-1,-1,-1,-1,0,0,1
37365,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,39,2,0,0,0,3,0,0,1,0,0,0,26,0,10,-1,-1,-1,-1,-1,-1,0,0,1
8920,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
10318,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
31677,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,1,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38,3,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,2,69,1,0,0,0,5,0,0,1,0,0,0,34,0,9,1,0,0,0,0,0,1,0,1
45376,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
35480,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,5,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
14458,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,3,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
13294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
10955,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22389,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,46,3,0,0,0,2,0,0,1,0,0,0,32,0,10,-1,-1,-1,-1,-1,-1,0,0,1
50071,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,6,0,0,0,0,0,0,32,0,0,-1,-1,-1,-1,-1,-1,0,0,1
20179,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0,2,0,0,0,0,0,0,4,0,3,-1,-1,-1,-1,-1,-1,0,0,1
15655,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,3,0,0,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,0,0,1
42542,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,0,0,0,4,0,0,1,0,0,0,17,0,6,-1,-1,-1,-1,-1,-1,0,0,1
36115,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
56087,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
49473,3,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,72,2,0,0,0,11,0,0,1,1,0,0,45,0,16,-1,-1,-1,-1,-1,-1,0,0,1
13619,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,1,46,2,0,0,0,7,0,0,0,0,0,0,30,0,24,-1,-1,-1,-1,-1,-1,0,0,0
47156,4,1,2,8,0,2,0,0,0,0,0,0,0,0,0,0,2,112,1,0,0,0,6,0,0,1,1,1,0,77,0,0,2,0,1,0,0,0,0,0,1
7460,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
6567,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,40,2,0,0,0,6,0,0,0,0,0,0,24,0,0,-1,-1,-1,-1,-1,-1,0,0,1
7895,4,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,56,2,1,0,0,8,0,0,2,0,0,0,31,0,8,-1,-1,-1,-1,-1,-1,0,0,1
26318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
20500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
47300,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,5,0,0,0,1,0,0,25,0,0,-1,-1,-1,-1,-1,-1,0,0,1
75,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,57,1,0,0,0,4,0,0,0,0,0,0,45,0,32,-1,-1,-1,-1,-1,-1,0,0,1
15606,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44,2,0,0,0,3,0,0,0,0,0,0,29,0,20,-1,-1,-1,-1,-1,-1,0,0,0
316,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,75,3,0,0,0,8,0,0,1,6,0,0,51,6,42,-1,-1,-1,-1,-1,-1,0,0,1
40599,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
36379,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
42074,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
44549,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,0,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,0,0,0
1841,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
31697,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,50,2,0,0,0,3,0,0,1,0,0,0,22,0,14,0,0,0,0,0,0,0,0,1
2386,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,1,0,0,0,0,0,0,3,0,2,-1,-1,-1,-1,-1,-1,0,0,0
42792,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,5,0,0,1,0,0,0,10,0,9,0,0,0,2,0,0,0,0,0
13977,3,4,2,8,0,2,0,0,0,0,0,0,0,0,0,0,1,143,1,0,0,0,9,0,0,0,4,1,0,91,0,0,2,0,1,0,0,0,0,0,1
54423,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
35933,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
12971,3,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,102,2,2,0,0,8,0,0,1,0,0,0,80,0,5,-1,-1,-1,-1,-1,-1,0,0,1
38706,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
21231,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
16170,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,60,2,0,0,0,5,0,0,0,3,0,0,44,0,15,-1,-1,-1,-1,-1,-1,0,0,0
4911,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,6,1,53,2,0,0,0,4,0,0,0,0,0,0,7,0,6,0,0,0,0,0,6,0,0,0
42794,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
12986,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,5,0,0,0,0,0,0,7,0,6,-1,-1,-1,-1,-1,-1,0,0,0
16731,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,1,0,0,4,0,0,1,2,0,0,30,0,10,-1,-1,-1,-1,-1,-1,0,0,0
21697,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,0,0,0,10,0,0,0,0,0,0,4,0,3,-1,-1,-1,-1,-1,-1,0,0,1
37620,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,4,0,0,0,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,0,0,0
13980,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
28895,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,5,0,0,0,0,1,0,6,0,5,-1,-1,-1,-1,-1,-1,0,0,1
10644,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,4,0,0,0,0,0,0,30,0,15,-1,-1,-1,-1,-1,-1,0,0,0
42154,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
742,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,10,0,0,1,0,0,0,16,0,9,-1,-1,-1,-1,-1,-1,0,0,1
26225,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
17880,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,81,1,0,0,0,5,0,0,4,1,0,0,66,0,16,-1,-1,-1,-1,-1,-1,0,0,1
10104,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,64,2,1,0,0,6,0,0,0,0,0,0,41,0,0,-1,-1,-1,-1,-1,-1,0,0,1
50395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
46880,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,3,0,0,14,0,0,1,0,0,0,9,0,8,-1,-1,-1,-1,-1,-1,0,0,1
30019,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,1,0,0,4,0,0,1,0,0,0,32,0,22,-1,-1,-1,-1,-1,-1,0,0,1
23473,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,4,0,0,0,1,0,0,15,0,0,-1,-1,-1,-1,-1,-1,0,0,1
21255,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,4,0,0,3,1,0,0,48,0,0,-1,-1,-1,-1,-1,-1,0,0,1
47587,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,0,0,4,0,0,1,0,0,0,57,0,8,-1,-1,-1,-1,-1,-1,0,0,1
38054,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,38,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
25913,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
50851,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,2,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
57688,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,1,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
19419,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,8,0,0,0,0,0,0,23,0,0,-1,-1,-1,-1,-1,-1,0,0,1
17037,3,2,0,7,1,3,0,0,0,0,1,0,0,0,0,2,1,243,0,0,0,0,0,0,0,2,1,0,0,64,0,0,1,1,0,1,1,2,0,0,1
344,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
38111,3,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,58,1,0,0,0,7,0,0,1,0,0,0,17,0,6,1,0,0,0,0,0,1,0,1
14898,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
23292,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,68,1,0,0,0,9,0,0,0,2,0,0,42,0,0,-1,-1,-1,-1,-1,-1,0,0,1
44935,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
37348,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,143,1,0,0,0,7,0,0,0,1,0,0,122,0,0,-1,-1,-1,-1,-1,-1,0,0,1
29728,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,4,0,0,0,2,0,0,15,0,0,-1,-1,-1,-1,-1,-1,0,0,1
38898,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
41525,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,2,0,0,0,11,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
49008,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
15969,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
22456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,4,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
24742,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
3795,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
1458,2,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,238,1,0,0,0,11,0,0,1,0,0,0,45,0,9,0,0,1,0,0,0,0,0,1
42130,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,3,0,0,0,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,0,0,1
39590,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,3,0,0,0,8,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
13757,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,1,0,0,9,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
4623,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
6231,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,13,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
52610,6,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,2,71,2,0,0,0,8,0,0,2,0,0,0,19,0,13,2,0,0,0,0,0,1,0,1
4845,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
39360,3,3,0,2,0,3,1,0,0,0,0,0,0,0,0,0,2,104,2,0,0,0,6,0,0,0,0,0,0,6,0,0,1,3,0,0,0,0,1,0,1
15460,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,0,5,0,0,0,0,0,0,17,0,5,-1,-1,-1,-1,-1,-1,0,0,1
16916,2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,75,1,0,0,0,5,0,0,1,1,0,0,60,0,18,-1,-1,-1,-1,-1,-1,0,0,1
54195,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,2,0,0,0,0,0,0,7,0,6,-1,-1,-1,-1,-1,-1,0,1,1
32504,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2,0,0,0,3,0,0,1,0,0,0,31,0,9,-1,-1,-1,-1,-1,-1,0,0,1
45680,2,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,1,238,1,0,0,0,11,0,0,1,0,0,0,45,0,9,0,0,1,0,0,0,0,0,1
36300,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,103,2,0,0,0,4,0,0,0,4,0,0,90,4,55,-1,-1,-1,-1,-1,-1,0,0,1
22774,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,3,0,0,1,0,0,0,18,0,9,-1,-1,-1,-1,-1,-1,0,0,1
42588,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,5,0,0,0,0,0,0,14,0,0,-1,-1,-1,-1,-1,-1,0,0,1
20682,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
34580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
14127,4,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,62,3,0,0,0,5,0,0,1,1,2,0,42,0,27,-1,-1,-1,-1,-1,-1,0,0,1
19761,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
8746,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
58194,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,43,2,0,0,0,3,0,0,0,0,0,0,29,0,0,-1,-1,-1,-1,-1,-1,0,0,1
12514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1
26288,14,0,0,5,1,11,1,0,0,0,0,0,0,0,0,0,2,286,1,0,0,0,5,0,0,1,0,0,0,32,0,6,12,0,0,0,1,0,1,0,1
41687,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,14,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,1
35845,5,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,2,90,1,0,0,0,3,0,0,4,0,2,0,81,0,11,-1,-1,-1,-1,-1,-1,0,0,1
46620,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,37,3,0,0,0,3,0,0,0,0,0,0,20,0,0,-1,-1,-1,-1,-1,-1,0,0,1
35002,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15,1,0,0,0,1,0,0,0,0,0,0,11,0,10,-1,-1,-1,-1,-1,-1,0,1,1
1796,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1,0,0,0,7,0,0,1,1,0,0,24,0,9,-1,-1,-1,-1,-1,-1,0,0,1
21567,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,3,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
50146,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
6361,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,6,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,0,0,0
11438,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,4,0,0,0,0,0,0,12,0,3,-1,-1,-1,-1,-1,-1,0,0,0
19055,6,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,1,177,1,0,0,0,2,0,0,1,0,0,0,31,0,10,4,1,3,0,0,0,0,0,1
12890,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36,2,0,0,0,4,0,0,1,0,0,0,22,0,13,-1,-1,-1,-1,-1,-1,0,0,1
6350,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,6,0,0,0,0,0,0,33,0,0,-1,-1,-1,-1,-1,-1,0,0,1
