qty_dot_url,qty_hyphen_url,qty_underline_url,qty_slash_url,qty_questionmark_url,qty_equal_url,qty_at_url,qty_exclamation_url,qty_space_url,qty_tilde_url,qty_comma_url,qty_plus_url,qty_asterisk_url,qty_hashtag_url,qty_dollar_url,qty_percent_url,qty_tld_url,length_url,qty_dot_domain,qty_hyphen_domain,qty_underline_domain,qty_at_domain,qty_vowels_domain,domain_in_ip,server_client_domain,qty_dot_directory,qty_hyphen_directory,qty_underline_directory,qty_percent_directory,directory_length,file_length,qty_dot_params,qty_hyphen_params,qty_underline_params,qty_slash_params,qty_questionmark_params,qty_percent_params,email_in_url,tls_ssl_certificate,url_shortened,phishing
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,3,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,2,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,8,0,0,1,0,0,0,14,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,115,2,0,0,0,3,0,0,1,10,0,0,101,79,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,66,1,0,0,0,4,0,0,1,0,0,0,54,11,-1,-1,-1,-1,-1,-1,0,0,0,1
3,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,63,2,0,0,0,6,0,0,1,1,0,0,47,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,127,1,0,0,0,8,0,0,1,0,0,0,102,13,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,6,0,0,0,0,0,0,16,6,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,1,0,5,1,3,1,0,0,0,1,0,0,0,0,2,2,251,0,0,0,0,0,0,0,1,0,0,0,53,32,2,1,0,1,1,2,1,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,1,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,11,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,0,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,12,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,1,84,1,1,0,0,4,0,0,0,2,1,0,69,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,1,0,0,0,7,0,0,1,0,0,0,22,9,1,0,0,0,0,0,0,0,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,1,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,4,0,0,1,0,0,0,30,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,4,0,0,1,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,120,2,0,0,0,5,0,0,1,0,0,0,24,10,0,0,0,0,0,0,0,1,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,2,0,0,0,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,0,1,1
2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,84,2,0,0,0,8,0,0,0,0,0,0,53,46,0,0,0,0,0,0,0,1,0,1
2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,2,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
4,2,0,3,0,7,1,0,0,0,0,0,0,0,0,0,1,150,1,0,0,0,5,0,0,1,0,0,0,14,6,2,2,0,0,0,0,1,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,4,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,2,57,1,0,0,0,3,0,0,0,0,0,0,7,6,2,0,0,3,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,75,2,0,0,0,13,0,0,1,3,0,0,45,10,-1,-1,-1,-1,-1,-1,0,1,0,1
1,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,72,1,0,0,0,3,0,0,0,1,0,0,58,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,62,1,0,0,0,4,0,0,1,0,0,0,29,9,1,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,4,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,4,0,0,0,11,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,72,1,0,0,0,6,0,0,1,0,0,0,56,16,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,3,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,4,0,0,1,0,0,0,32,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,0
1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,0,0,0,6,0,0,0,4,0,0,44,0,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,48,2,0,0,0,7,0,0,0,0,0,0,24,15,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,2,0,0,0,0,0,0,14,13,-1,-1,-1,-1,-1,-1,0,0,1,1
4,2,0,3,0,11,1,0,0,0,0,0,0,0,0,1,2,225,1,0,0,0,4,0,0,0,0,0,0,27,15,2,1,0,0,0,1,1,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,1,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,69,2,0,0,0,5,0,0,0,0,0,0,48,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,9,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
3,0,1,4,0,3,0,0,0,0,0,0,0,0,0,0,1,242,2,0,0,0,8,0,0,1,0,0,0,55,9,0,0,1,0,0,0,0,0,0,1
3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,0,0,0,9,0,1,1,0,0,0,13,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,0,3,0,0,0,0,0,0,18,6,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,4,0,0,1,0,0,0,16,10,0,0,0,0,0,0,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,2,3,4,0,2,0,0,0,0,0,0,0,0,0,0,1,92,1,0,0,0,2,0,0,1,1,0,0,34,6,0,1,3,0,0,0,0,1,0,1
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,72,2,1,0,0,8,0,0,0,0,0,0,52,3,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,4,0,0,0,0,0,0,8,7,-1,-1,-1,-1,-1,-1,0,1,0,0
3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,1,0,0,1,0,0,1,2,0,0,35,34,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,0,0,0,6,0,0,0,0,0,0,23,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,7,0,0,1,0,0,0,27,15,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,77,1,0,0,0,7,0,0,1,0,0,0,58,10,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0,3,0,0,1,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,0,0,1
7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,235,2,0,0,0,4,0,0,5,0,0,0,218,12,-1,-1,-1,-1,-1,-1,0,0,0,1
4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,76,2,0,0,0,6,0,0,2,5,0,0,61,17,-1,-1,-1,-1,-1,-1,0,1,0,1
3,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,52,2,0,0,0,8,0,0,1,1,1,0,27,18,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,35,2,0,0,0,4,0,0,1,0,1,0,19,18,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,53,3,0,0,0,9,0,0,1,0,0,0,25,12,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,0,0,0,2,0,0,1,0,0,0,21,10,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2,0,0,0,7,0,0,0,0,3,0,31,25,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,38,1,139,2,0,0,0,7,0,0,0,0,3,38,123,117,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,0,0,0,6,0,0,0,0,0,0,22,0,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,67,1,0,0,0,5,0,0,0,0,0,0,55,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,3,2,7,0,1,0,0,0,0,0,0,0,0,0,0,1,150,2,3,0,0,14,0,1,1,0,2,0,111,7,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,0,0,0,3,0,0,1,0,0,0,11,10,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2,0,0,0,5,0,0,1,0,0,0,31,8,-1,-1,-1,-1,-1,-1,0,1,0,1
1,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,52,1,0,0,0,4,0,0,0,4,0,0,42,32,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,8,0,0,1,1,0,0,22,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,1,0,0,10,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,2,0,0,0,8,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,4,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
3,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,2,108,1,0,0,0,4,0,0,1,0,0,0,23,12,1,3,1,0,0,0,1,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,0,0,0,8,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,42,2,1,0,0,9,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,5,0,0,1,0,0,0,42,21,-1,-1,-1,-1,-1,-1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,3,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,18,2,0,0,0,2,0,0,0,0,0,0,4,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,0,0,0,8,0,0,0,0,0,0,7,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,5,0,0,1,0,0,0,15,14,-1,-1,-1,-1,-1,-1,0,0,0,1
15,0,0,3,1,6,1,0,0,0,0,0,0,0,0,0,2,282,1,0,0,0,8,0,0,1,0,0,0,26,6,13,0,0,0,1,0,1,1,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,5,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
5,2,0,7,1,3,1,0,0,0,1,0,0,0,0,2,2,265,0,0,0,0,0,0,0,2,1,0,0,64,0,3,1,0,1,1,2,1,0,0,1
2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,149,1,0,0,0,8,0,0,1,0,0,0,30,11,0,0,0,0,0,0,0,0,0,1
2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,21,2,2,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,16,1,83,2,0,0,0,4,0,0,0,0,0,0,7,6,0,0,0,0,0,16,0,1,0,0
2,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,61,1,1,0,0,2,0,0,1,0,0,0,10,9,0,0,1,0,0,0,0,0,0,0
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,46,2,0,0,0,9,0,0,0,0,0,0,18,2,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,1,128,1,1,0,0,5,0,0,1,0,0,0,35,9,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,0,0,1,0,0,0,0,0,0,7,6,-1,-1,-1,-1,-1,-1,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,3,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,24,2,1,0,0,4,0,0,0,0,0,0,9,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,7,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,54,1,0,0,0,3,0,0,0,0,0,0,42,32,-1,-1,-1,-1,-1,-1,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,0,0,0,6,0,0,1,0,0,0,10,9,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,6,0,0,0,1,0,0,41,0,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,2,0,0,0,4,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,3,0,0,0,4,0,0,1,0,0,0,10,9,-1,-1,-1,-1,-1,-1,0,1,0,1
2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,62,2,0,0,0,8,0,0,0,1,1,0,37,0,-1,-1,-1,-1,-1,-1,0,1,0,1
4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,39,3,0,0,0,3,0,0,1,0,0,0,20,8,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,41,2,0,0,0,8,0,0,0,0,0,0,21,0,-1,-1,-1,-1,-1,-1,0,1,0,1
1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,1,39,1,0,0,0,5,0,0,0,0,0,6,24,18,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,58,2,0,0,0,5,0,0,0,0,0,0,41,5,-1,-1,-1,-1,-1,-1,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,5,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,78,2,0,0,0,6,0,0,0,7,0,0,58,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,48,1,0,0,0,5,0,0,1,0,0,0,29,9,-1,-1,-1,-1,-1,-1,0,1,0,1
1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1,0,0,0,5,0,0,0,1,0,0,26,2,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,0,6,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,0,1,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,2,0,0,0,6,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,2,0,0,0,9,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0
2,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,0,0,0,5,0,0,1,1,0,0,46,9,-1,-1,-1,-1,-1,-1,0,0,0,1
2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,37,2,0,0,0,2,0,0,0,0,0,0,23,0,-1,-1,-1,-1,-1,-1,0,1,0,0
